Unnamed: 0,Unnamed: 0.1,Viral coefficient,Cycle time,Retention rate,Resurrection rate,New,Active,Lost
147,147,0.7042768919669462,20.0,0.3759364638380034,0.0061710711402488795,12,788.0,823.0
148,148,0.7065941802435947,20.0,0.3770539853867726,0.006190168002606628,12,798.0,825.0
149,149,0.7089310696107096,20.0,0.3781659332735646,0.006209169618966012,12,808.0,827.0
150,150,0.7112876313815675,20.0,0.37927233529713456,0.006228076464368432,12,818.0,829.0
151,151,0.7136639357757828,20.0,0.3803732191175908,0.006246889011486004,12,828.0,831.0
152,152,0.7160600518979343,20.0,0.381468612257086,0.006265607730633391,12,838.0,833.0
153,153,0.7184760477161304,20.0,0.3825585421005058,0.006284233089779543,12,848.0,835.0
154,154,0.7209119900405152,20.0,0.38364303589615295,0.006302765554559411,12,858.0,837.0
155,155,0.7233679445017217,20.0,0.384722120756429,0.0063212055882855755,12,868.0,839.0
156,156,0.7258439755292729,20.0,0.3857958236585116,0.006339553651959847,12,878.0,841.0
157,157,0.7283401463299366,20.0,0.3868641714450291,0.0063578102042847655,12,888.0,843.0
158,158,0.7308565188660363,20.0,0.3879271908247319,0.006375975701675097,12,898.0,845.0
159,159,0.7333931538337222,20.0,0.3889849083731598,0.006394050598269217,13,908.0,847.0
160,160,0.7359501106412055,20.0,0.3900373505333068,0.006412035345940485,13,918.0,850.0
161,161,0.7385274473869623,20.0,0.3910845436162815,0.006429930394308525,13,929.0,852.0
162,162,0.7411252208379064,20.0,0.3921265138019655,0.006447736190750486,13,940.0,854.0
163,163,0.7437434864075401,20.0,0.3931632871396679,0.006465453180412199,13,951.0,856.0
164,164,0.7463822981340819,20.0,0.394194889548776,0.0064830818062193325,13,962.0,858.0
165,165,0.7490417086585799,20.0,0.3952213468194038,0.006500622508888446,13,973.0,860.0
166,166,0.7517217692030117,20.0,0.3962426846130365,0.006518075726938025,13,984.0,862.0
167,167,0.754422529548375,20.0,0.3972589284631721,0.006535441896699426,13,995.0,864.0
168,168,0.7571440380127751,20.0,0.3982701037759601,0.006552721452327799,13,1006.0,866.0
169,169,0.7598863414295116,20.0,0.3992762358308354,0.006569914825812932,13,1017.0,868.0
170,170,0.7626494851251701,20.0,0.40027734978115226,0.006587022446990064,13,1028.0,870.0
171,171,0.7654335128977201,20.0,0.4012734706548114,0.006604044743550609,13,1039.0,872.0
172,172,0.7682384669946283,20.0,0.40226462335488655,0.00662098214105287,13,1050.0,874.0
173,173,0.7710643880909873,20.0,0.4032508326602469,0.006637835062932668,13,1061.0,876.0
174,174,0.7739113152676654,20.0,0.4042321232261763,0.006654603930513924,13,1072.0,878.0
175,175,0.7767792859894839,20.0,0.40520851958499016,0.0066712891630192036,13,1083.0,880.0
176,176,0.7796683360834229,20.0,0.4061800461466482,0.00668789117758019,13,1094.0,882.0
177,177,0.7825784997168636,20.0,0.4071467271993652,0.00670441038924811,13,1105.0,884.0
178,178,0.7855098093758688,20.0,0.4081085869102177,0.006720847211004115,13,1116.0,886.0
